"CASE"	"SERIAL"	"REF"	"QUESTNNR"	"MODE"	"STARTED"	"UR01_CP"	"UR01"	"IV01_RV1"	"IV02_01"	"TR01_01"	"TR01_01a"	"TR01_02"	"TR01_02a"	"TR01_03"	"TR01_03a"	"TR01_04"	"TR01_04a"	"TR01_05"	"TR01_05a"	"TR01_06"	"TR01_06a"	"TR01_07"	"TR01_07a"	"TR01_08"	"TR01_08a"	"TR01_09"	"TR01_09a"	"TR01_10"	"TR01_10a"	"TR01_11"	"TR01_11a"	"TR01_12"	"TR01_12a"	"TR01_13"	"TR01_13a"	"TR01_14"	"TR01_14a"	"TR01_15"	"TR01_15a"	"TR01_16"	"TR01_16a"	"DV01_01"	"DV07_02"	"DV02_01"	"DV08_02"	"DV06_01"	"DV06_02"	"DV05_01"	"DV09_01"	"DV09_01a"	"DV10_01"	"DV10_01a"	"DM01_01"	"DM02"	"DM03"	"DM04"	"DM05"	"DM06_01"	"DM07_01"	"DM08"	"TIME001"	"TIME002"	"TIME003"	"TIME004"	"TIME005"	"TIME006"	"TIME008"	"TIME009"	"TIME010"	"TIME011"	"TIME012"	"TIME013"	"TIME014"	"TIME_SUM"	"MAILSENT"	"LASTDATA"	"FINISHED"	"Q_VIEWER"	"LASTPAGE"	"MAXPAGE"	"MISSING"	"MISSREL"	"TIME_RSI"	"DEG_TIME"
106			"base"	"interview"	2020-03-20 10:51:40	0	17	"5aee52af3606ab0001b92b44"	"Forced3Forced1Forced1Forced1Forced1Forced1Forced2Forced1Forced4Forced1Forced2Forced1Forced3Forced1Forced3Forced2DV"	1	3859	1	1250	1	1533	1	1839	1	790	1	604	1	4228	1	1833	1	2809	1	1063	1	920	1	1487	1	1067	1	907	1	747	1	770	41	34	78	71	70	58	35	2	8120	1	8688	"5aee52af3606ab0001b92b44"	6	2	1	4	"Indian"	"Kannada, English"	1	125	22	19	8	9	4	10	15	9	13	15	9	20	278		2020-03-20 10:56:18	T	F	14	14	0	0	1.03	9
107			"base"	"interview"	2020-03-20 10:51:56	0	16	"5c7f9f567438f300133933d0"	"Forced2Forced4Forced2Forced4Forced3Forced3Forced4Forced4Forced3Forced4Forced4Forced4Forced2Forced4Forced4Forced1DV"	1	9875	1	6348	1	5177	1	3335	1	4974	1	1519	1	1863	1	1781	1	1679	1	1267	1	1246	1	2325	1	1890	1	1160	1	1295	1	2538	61	86	71	91	41	61	76	2	9722	2	19548	"5c7f9f567438f300133933d0"	12	1	2	4	"french"	"french"	2	104	32	4	19	11	27	20	31	10	83	85	23	30	353		2020-03-20 10:59:55	T	F	14	14	0	0	0.6	4
108			"base"	"interview"	2020-03-20 10:52:19	0	24	"5a143884bd04860001b01123"	"Forced4Forced1Forced3Forced4Forced2Forced4Forced2Forced3Forced4Forced2Forced4Forced3Forced4Forced4Forced4Forced4DV"	1	3413	1	3270	1	2362	1	1776	1	1648	1	1381	1	1160	1	1121	1	2070	1	1100	1	1156	1	1065	1	931	1	858	1	942	1	901	79	41	14	40	51	74	51	1	4392	1	5994	"5a143884bd04860001b01123"	32	2	2	5	"British"	"English"	1	13	14	4	4	7	19	7	5	5	11	19	9	11	128		2020-03-20 10:54:28	T	F	14	14	0	0	1.62	33
109			"base"	"interview"	2020-03-20 10:52:25	0	2	"5d36b8cdc7b6670001854ef2"	"Forced2Forced4Forced2Forced2Forced1Forced2Forced2Forced4Forced2Forced2Forced1Forced4Forced1Forced2Forced3Forced2DV"	1	4276	1	2448	1	1386	1	1082	1	1518	1	815	1	692	1	867	1	667	1	499	1	373	1	559	1	517	1	393	1	748	1	609	38	62	29	37	35	69	68	2	5526	2	5820	"5d36b8cdc7b6670001854ef2"	8	2	2	5	"Poland"	"Polish"	1	11	28	5	17	1	6	6	8	6	7	21	9	14	139		2020-03-20 10:54:44	T	F	14	14	0	0	1.59	52
110			"base"	"interview"	2020-03-20 10:52:38	0	28	"5e19711e0432d32175901193"	"Forced4Forced1Forced3Forced4Forced2Forced4Forced4Forced2Forced4Forced4Forced4Forced4Forced3Forced3Forced4Forced2DV"	1	21041	1	8683	1	14186	1	3967	1	6058	1	3486	1	2464	1	1696	1	1944	1	1486	1	1368	1	1547	1	1152	1	847	1	893	1	1154	71	61	81	81	61	40	36	1	5087	1	8908	"5e19711e0432d32175901193"	10	2	2	4	"Republic of Korea"	"Korean"	2	44	21	9	11	20	49	10	15	6	18	44	9	30	245		2020-03-20 10:57:24	T	F	14	14	0	0	0.8	1
111			"base"	"interview"	2020-03-20 10:52:38	0	6	"5d433248638dca0015da9d7b"	"Forced2Forced4Forced2Forced2Forced1Forced2Forced2Forced3Forced2Forced4Forced4Forced2Forced2Forced1Forced2Forced1DV"	1	19324	1	7521	1	4730	1	4137	1	3983	1	1313	1	550	1	10158	1	813	1	1183	1	635	1	748	1	576	1	537	1	518	1	590	41	21	51	76	66	41	61	1	5377	2	10363	"5d433248638dca0015da9d7b"	2	1	2	2	"British"	"English"	1	18	3	7	39	10	11	11	10	6	16	22	8	20	181		2020-03-20 10:55:39	T	F	14	14	0	0	1.2	31
112			"base"	"interview"	2020-03-20 10:52:39	0	25	"5db74911fe9521000b21f667"	"Forced1Forced1Forced1Forced1Forced3Forced2Forced3Forced2Forced2Forced4Forced1Forced1Forced3Forced1Forced1Forced1DV"	1	8466	1	1962	1	1971	1	1022	1	1652	1	1336	1	4184	1	618	1	674	1	2828	1	888	1	719	1	698	1	641	1	704	1	555	61	52	71	71	81	51	21	1	9241	1	57692	"5db74911fe9521000b21f667"	2	1	2	2	"Polish"	"Polish"	1	17	3	23	5	9	3	59	21	10	28	54	10	33	226		2020-03-20 10:57:14	T	F	14	14	0	0	1.15	37
113			"base"	"interview"	2020-03-20 10:52:40	0	32	"5dee62c0770a434f62147de2"	"Forced1Forced3Forced4Forced4Forced3Forced3Forced4Forced4Forced2Forced4Forced2Forced4Forced2Forced4Forced4Forced4DV"	1	5760	1	1858	1	3949	1	3477	1	1204	1	876	1	1016	1	816	1	1780	1	1353	1	1151	1	829	1	831	1	904	1	899	1	760	77	32	78	76	73	37	64	2	6249	2	8201	"5dee62c0770a434f62147de2"	18	1	2	5	"Greece"	"Greek"	2	50	22	7	6	6	22	9	8	7	24	24	10	21	216		2020-03-20 10:56:16	T	F	14	14	0	0	1.04	7
114			"base"	"interview"	2020-03-20 10:52:41	0	1	"5bd888d75e184c000165e254"	"Forced1Forced3Forced1Forced3Forced1Forced3Forced1Forced1Forced1Forced4Forced1Forced2Forced2Forced1Forced1Forced2DV"	1	9037	1	4614	1	3481	1	2509	1	3418	1	2300	1	2716	1	2202	1	1907	1	3725	1	2405	1	3373	1	2501	1	2173	1	1566	1	2495	91	86	87	86	77	68	48	1	12839	1	15425	"5bd888d75e184c000165e254"	20	1	2	5	"Irish"	"English"	1	42	18	37	10	12	5	16	15	14	18	20	15	18	212		2020-03-20 10:56:41	T	F	14	14	0	0	0.87	5
115			"base"	"interview"	2020-03-20 10:52:42	4	18	"5bafd12a70f8df0001be84a7"	"Forced2Forced2Forced3Forced2Forced1Forced1Forced2Forced4Forced2Forced1Forced4Forced2Forced4Forced2Forced2Forced2DV"	1	4584	1	3408	1	3661	1	3081	1	3250	1	2797	1	2755	1	3455	1	3232	1	3918	1	5615	1	5393	1	4488	1	3256	1	3249	1	2364	61	76	51	51	51	71	71	2	14232	2	19179	"5bafd12a70f8df0001be84a7"	13	1	2	5	"polish nationality"	"Polish"	2	204	105	12	35	5	16	20	38	15	46	40	47	92	255		2020-03-20 11:03:57	T	F	14	14	0	0	0.47	2
116			"base"	"interview"	2020-03-20 10:52:48	0	13	"5e3015975aa7000110719b9c"	"Forced1Forced1Forced3Forced1Forced2Forced1Forced4Forced1Forced1Forced1Forced1Forced1Forced2Forced3Forced3Forced2DV"	1	5362	1	2934	1	4012	1	1675	1	2982	1	1153	1	2223	1	3016	1	1572	1	984	1	808	1	907	1	1563	1	1203	1	824	1	862	77	70	52	41	78	19	27	1	7112	2	4874	"5e3015975aa7000110719b9c"	7	2	1	5	"Polish"	"polish"	1	11	12	23	7	8	3	6	24	9	16	26	10	14	169		2020-03-20 10:55:37	T	F	14	14	0	0	1.35	23
117			"base"	"interview"	2020-03-20 10:52:52	0	3	"5e6d23305712a92e72b08826"	"Forced3Forced3Forced3Forced3Forced4Forced4Forced3Forced3Forced1Forced4Forced3Forced2Forced3Forced1Forced3Forced1DV"	1	9755	1	4515	1	845	1	754	1	2957	1	1538	1	737	1	467	1	3007	1	2411	1	2013	1	1758	1	849	1	3010	1	6079	1	1659	82	101	2	4	17	101	93	2	4874	1	10516	"5e6d23305712a92e72b08826"	11	1	2	2	"Italian"	"Italian"	2	50	21	10	3	30	9	11	10	5	11	23	8	11	202		2020-03-20 10:56:15	T	F	14	14	0	0	1.22	16
118			"base"	"interview"	2020-03-20 10:52:53	1	19	"5dc029217fa54e4545661559"	"Forced3Forced3Forced3Forced3Forced4Forced1Forced1Forced4Forced3Forced3Forced2Forced3Forced4Forced1Forced3Forced3DV"																																												"5dc029217fa54e4545661559"							2	92													92		2020-03-20 10:54:25	F	F	1	1	0	0	0.37	0
121			"base"	"interview"	2020-03-20 10:53:17	1	11	"5ccc2e86138c2100184c218b"	"Forced3Forced4Forced3Forced3Forced4Forced2Forced3Forced1Forced4Forced3Forced3Forced3Forced1Forced3Forced1Forced3DV"	1	8669	1	3860	1	2387	1	1263	1	2068	1	2777	1	1789	1	1669	1	1010	1	1559	1	1360	1	533	1	1173	1	1038	1	818	1	1321	58	26	32	32	68	24	74	2	4887	2	8829	"5ccc2e86138c2100184c218b"	4	2	2	2	"polish"	"polish"	2	89	145	5	3	27	8	10	17	5	26	50	17	66	298		2020-03-20 11:01:05	T	F	14	14	0	0	0.9	12
122			"base"	"interview"	2020-03-20 10:53:17	1	24	"5e5692f27015a60401e6c24b"	"Forced4Forced4Forced4Forced3Forced4Forced2Forced3Forced2Forced1Forced4Forced4Forced4Forced4Forced4Forced3Forced2DV"	1	2895	1	1139	1	1013	1	2715	1	2220	1	3153	1	1073	1	745	1	2104	1	773	1	743	1	1372	1	1246	1	2029	1	4241	1	1234	61	81	76	76	21	81	61	2	8068	2	5172	"5e5692f27015a60401e6c24b"	13	1	2	6	"Polish"	"Polish"	1	84	31	3	6	10	19	5	9	9	15	47	11	48	297		2020-03-20 10:58:14	T	F	14	14	0	0	1.05	14
123			"base"	"interview"	2020-03-20 10:53:18	5	16	"5e5f979a7593e92d04466456"	"Forced4Forced1Forced4Forced4Forced4Forced2Forced3Forced4Forced3Forced2Forced3Forced4Forced4Forced4Forced2Forced4DV"	1	3509	1	7314	1	5338	1	2288	1	1492	1	3110	1	8324	1	3055	1	3643	1	2079	1	2103	1	2374	1	2242	1	1863	1	3191	1	1756	31	52	77	69	28	59	31	1	9101	1	16687	"5e5f979a7593e92d04466456"	21	1	2	4	"Portuguese"	"Portuguese"	2	315	80	8	11	16	29	18	8	9	24	61	25	49	299		2020-03-20 11:04:11	T	F	14	14	0	0	0.6	2
124			"base"	"interview"	2020-03-20 10:53:19	3	15	"5e62e72bfd0e5b08ba5deea7"	"Forced4Forced3Forced1Forced1Forced3Forced4Forced3Forced1Forced4Forced3Forced2Forced3Forced3Forced3Forced3Forced3DV"	1	5456	1	5428	1	3330	1	2211	1	4516	1	2247	1	5294	1	2441	1	4288	1	1591	1	2490	1	1897	1	1631	1	1701	1	2380	1	1786	81	51	91	80	82	67	79	2	5516	2	14800	"5e62e72bfd0e5b08ba5deea7"	12	1	2	5	"Portugal"	"Portuguese"	2	136	39	10	3	32	14	15	16	6	31	44	10	19	273		2020-03-20 10:59:34	T	F	14	14	0	0	0.87	9
125			"base"	"interview"	2020-03-20 10:53:19	0	14	"5e4f961ce482213e8876b518"	"Forced2Forced2Forced1Forced3Forced1Forced4Forced4Forced2Forced2Forced2Forced4Forced2Forced2Forced2Forced1Forced2DV"	1	4181	1	1476	1	2405	1	1870	1	1119	1	1211	1	725	1	1248	1	822	1	760	1	1011	1	1017	1	1356	1	1785	1	311	1	1285	46	71	51	101	51	71	62	2	4509	2	8660	"5e4f961ce482213e8876b518"	1	2	1	3	"Portuguese "	"Portuguese"	1	22	2	5	21	3	6	10	11	5	27	34	13	19	178		2020-03-20 10:56:17	T	F	14	14	0	0	1.34	51
126			"base"	"interview"	2020-03-20 10:53:20	0	27	"5de0f021af7a4213f8c16f90"	"Forced1Forced3Forced2Forced3Forced1Forced3Forced3Forced4Forced3Forced3Forced4Forced3Forced3Forced3Forced1Forced4DV"	1	3238	1	2503	1	4227	1	2019	1	3283	1	1094	1	1962	1	1816	1	809	1	1577	1	971	1	789	1	630	1	544	1	1225	1	983	101	101	101	101	15	85	91	2	70084	2	29651	"5de0f021af7a4213f8c16f90"	6	1	2	3	"Dutch"	"Dutch"	1	29	5	10	5	19	6	31	13	71	12	17	13	17	163		2020-03-20 10:57:28	T	F	14	14	0	0	1.14	21
127			"base"	"interview"	2020-03-20 10:53:23	0	15	"5e4bacb7baa0ee0b3101fa4c"	"Forced3Forced1Forced3Forced3Forced3Forced1Forced3Forced3Forced1Forced4Forced2Forced3Forced4Forced3Forced4Forced3DV"	1	5726	1	8196	1	8877	1	5674	1	2757	1	4528	1	5030	1	2314	1	5966	1	9881	1	4502	1	7617	1	3129	1	3043	1	2695	1	1722	81	61	91	71	75	37	36	1	5989	1	9102	"5e4bacb7baa0ee0b3101fa4c"	13	1	2	4	"Dutch"	"Dutch"	1	29	32	20	5	49	19	10	31	6	25	42	9	40	276		2020-03-20 10:58:40	T	F	14	14	0	0	0.78	5
128			"base"	"interview"	2020-03-20 10:53:23	1	9	"5ced8649c0e3b400019c3291"	"Forced1Forced1Forced3Forced2Forced1Forced1Forced1Forced1Forced2Forced1Forced1Forced3Forced4Forced3Forced2Forced1DV"	1	6306	1	8070	1	3203	1	7307	1	4785	1	3840	1	1022	1	862	1	1104	1	987	1	1306	1	3026	1	1456	1	1658	1	1751	1	929	71	61	81	61	81	61	41	1	4398	1	6032	"5ced8649c0e3b400019c3291"	12	2	2	3	"estonian"	"estonia"	1	62	31	35	11	10	2	7	45	5	23	95	11	40	277		2020-03-20 10:59:40	T	F	14	14	0	0	0.89	15
129			"base"	"interview"	2020-03-20 10:53:24	0	23	"5e6919c9d1e0d41c51c0a182"	"Forced4Forced3Forced3Forced4Forced3Forced3Forced2Forced4Forced3Forced3Forced3Forced3Forced1Forced3Forced1Forced1DV"	1	2855	1	3343	1	4173	1	1438	1	2893	1	1134	1	1582	1	3597	1	1057	1	706	1	824	1	681	1	1239	1	1279	1	1609	1	760	46	71	51	60	39	71	71	1	4826	2	8617	"5e6919c9d1e0d41c51c0a182"	4	2	2	3	"Polish"	"Polish"	1	32	17	6	3	23	11	10	24	6	12	61	8	31	244		2020-03-20 10:57:28	T	F	14	14	0	0	1.08	13
130			"base"	"interview"	2020-03-20 10:53:25	0	31	"5de6c610e4b8c5642cde39d9"	"Forced4Forced2Forced3Forced1Forced3Forced4Forced3Forced3Forced1Forced3Forced3Forced3Forced3Forced3Forced4Forced1DV"	1	2779	1	1618	1	2039	1	1322	1	1721	1	1139	1	1158	1	1101	1	794	1	772	1	450	1	471	1	798	1	884	1	774	1	948	39	58	36	64	43	65	39	1	4943	1	15952	"5de6c610e4b8c5642cde39d9"	2	1	2	3	"Polish"	"Polish"	1	18	30	4	2	15	6	17	6	5	14	32	8	204	177		2020-03-20 10:59:26	T	F	14	14	0	0	1.3	29
131			"base"	"interview"	2020-03-20 10:53:25	0	10	"5e48861b6041fc31df5f41fc"	"Forced2Forced1Forced2Forced4Forced4Forced2Forced2Forced1Forced1Forced2Forced2Forced2Forced3Forced2Forced4Forced2DV"	1	2715	1	3862	1	2144	1	2413	1	1468	1	3206	1	1473	1	1346	1	799	1	913	1	2789	1	738	1	1052	1	920	1	1116	1	967	61	31	51	71	88	37	31	2	3842	1	7975	"5e48861b6041fc31df5f41fc"	5	1	2	3	"Spanish"	"Spanish"	1	26	14	8	21	2	7	8	11	5	37	36	9	16	200		2020-03-20 10:56:45	T	F	14	14	0	0	1.22	20
133			"base"	"interview"	2020-03-20 10:53:29	6	28	"5e2d08e41f0add31f6221c2b"	"Forced2Forced2Forced4Forced4Forced4Forced4Forced4Forced4Forced3Forced4Forced2Forced3Forced1Forced4Forced4Forced3DV"	1	3351	1	3035	1	2064	1	1415	1	1193	1	1140	1	2942	1	1542	1	3487	1	1695	1	1426	1	1367	1	1946	1	1572	1	1064	1	1000	67	30	71	97	29	71	31	1	5446	1	7957	"5e2d08e41f0add31f6221c2b"	7	2	2	5	"Portuguese"	"Portuguese"	1	1837	15	2	9	8	21	8	26	6	16	41	9	48	243		2020-03-20 11:27:35	T	F	14	14	0	0	0.99	16
134			"base"	"interview"	2020-03-20 10:53:33	0	26	"5e0d23f4805a304c6af82a0d"	"Forced2Forced4Forced2Forced2Forced1Forced3Forced2Forced1Forced2Forced2Forced1Forced2Forced4Forced2Forced4Forced2DV"	1	6415	1	3688	1	5428	1	1899	1	3008	1	2894	1	1980	1	1836	1	1427	1	1036	1	1275	1	1043	1	1277	1	1937	1	1696	1	774	21	21	81	81	41	41	41	1	3479	1	8555	"5e0d23f4805a304c6af82a0d"	9	1	2	5	"Portuguese"	"Portuguese"	1	30	20	8	27	3	9	10	22	4	28	36	8	17	222		2020-03-20 10:57:15	T	F	14	14	0	0	1.1	12
135			"base"	"interview"	2020-03-20 10:53:34	0	11	"5c07c22ceea895000101d4b8"	"Forced3Forced4Forced3Forced3Forced1Forced4Forced3Forced1Forced3Forced3Forced2Forced4Forced1Forced3Forced3Forced3DV"	1	4159	1	4583	1	1164	1	2932	1	2055	1	1131	1	737	1	1292	1	809	1	1050	1	1912	1	1523	1	766	1	2814	1	529	1	602	23	101	51	101	24	91	81	2	10465	2	6238	"5c07c22ceea895000101d4b8"	8	1	2	4	"Greek"	"Greek"	1	16	17	5	2	22	10	7	6	11	10	27	8	21	162		2020-03-20 10:56:16	T	F	14	14	0	0	1.39	30
136			"base"	"interview"	2020-03-20 10:53:37	0	4	"5e1dff99f0b71e166a571d7f"	"Forced4Forced4Forced4Forced3Forced4Forced1Forced4Forced3Forced3Forced4Forced2Forced2Forced4Forced2Forced4Forced4DV"	1	3801	1	2413	1	1233	1	5582	1	1799	1	1982	1	1079	1	894	1	1384	1	1235	1	988	1	831	1	906	1	1036	1	845	1	860	42	75	20	31	33	83	70	2	6415	2	5910	"5e1dff99f0b71e166a571d7f"	6	2	1	4	"Hungarian"	"Hungarian"	1	26	4	2	4	9	21	7	20	7	13	34	11	14	172		2020-03-20 10:56:29	T	F	14	14	0	0	1.4	38
137			"base"	"interview"	2020-03-20 10:53:40	0	18	"5e67524094c67a000a04ca8e"	"Forced2Forced2Forced4Forced4Forced1Forced2Forced2Forced2Forced4Forced2Forced2Forced1Forced2Forced1Forced3Forced2DV"	1	2407	1	2940	1	1836	1	892	1	1783	1	1754	1	1261	1	923	1	961	1	993	1	795	1	722	1	661	1	808	1	1255	1	729	65	52	27	25	52	54	62	2	3597	2	4762	"5e67524094c67a000a04ca8e"	6	1	2	3	"Caucasian "	"English"	2	18	16	4	19	2	6	6	8	4	12	17	8	13	133		2020-03-20 10:55:53	T	F	14	14	0	0	1.6	36
138			"base"	"interview"	2020-03-20 10:53:40	0	7	"5d492d73e73664001a00994d"	"Forced3Forced3Forced1Forced1Forced4Forced1Forced3Forced3Forced3Forced4Forced4Forced2Forced3Forced3Forced3Forced3DV"	1	2673	1	1251	1	1949	1	1159	1	1800	1	1229	1	1441	1	1519	1	1621	1	1216	1	1185	1	1249	1	1722	1	1079	1	1046	1	1153	56	96	82	96	51	81	56	2	6269	1	10460	"5d492d73e73664001a00994d"	7	1	2	4	"Israeli"	"Russian"	1	33	31	6	2	21	7	11	18	7	16	29	11	20	212		2020-03-20 10:57:12	T	F	14	14	0	0	1.08	16
139			"base"	"interview"	2020-03-20 10:53:41	0	19	"5c52e4a99fcbc40001dbdfd6"	"Forced4Forced3Forced1Forced3Forced4Forced3Forced3Forced4Forced2Forced3Forced1Forced3Forced3Forced3Forced3Forced1DV"	1	4242	1	2879	1	2278	1	1083	1	1013	1	873	1	858	1	756	1	1208	1	1085	1	981	1	936	1	729	1	831	1	632	1	1094	78	20	51	52	68	17	25	1	4642	1	4246	"5c52e4a99fcbc40001dbdfd6"	7	1	2	5	"French, Spanish"	"French, Spanish"	1	25	3	6	2	16	8	5	6	5	7	14	10	22	129		2020-03-20 10:55:50	T	F	14	14	0	0	1.67	57
140			"base"	"interview"	2020-03-20 10:53:41	1	31	"5a6f3d01de1f390001dbdc86"	"Forced3Forced3Forced3Forced1Forced3Forced1Forced4Forced3Forced3Forced3Forced3Forced4Forced1Forced4Forced2Forced3DV"	1	3712	1	1374	1	1138	1	1863	1	1293	1	1385	1	1433	1	1355	1	1845	1	1490	1	1432	1	1436	1	1386	1	1598	1	3120	1	1046	96	74	101	97	96	67	70	2	6116	2	5505	"5a6f3d01de1f390001dbdc86"	18	2	2	3	"Macedonia"	"macedonian"	2	66	30	9	5	26	8	6	16	8	15	28	16	31	264		2020-03-20 10:58:06	T	F	14	14	0	0	0.91	6
141			"base"	"interview"	2020-03-20 10:53:41	1	25	"5d68eb3bbf1320000180346c"	"Forced2Forced3Forced1Forced1Forced1Forced1Forced1Forced3Forced2Forced4Forced1Forced1Forced3Forced2Forced1Forced1DV"	1	10470	1	5526	1	5405	1	6151	1	1537	1	5239	1	1370	1	1815	1	5097	1	2765	1	1519	1	2867	1	1735	1	1890	1	1833	1	1761	77	77	76	52	71	71	52	2	7967	2	13423	"5d68eb3bbf1320000180346c"	7	1	2	4	"Israeli"	"Hebrew"	1	61	20	35	21	11	4	15	11	9	14	25	12	25	263		2020-03-20 10:58:04	T	F	14	14	0	0	0.88	5
142			"base"	"interview"	2020-03-20 10:53:42	1	16	"5d84ec330a530a001a4e530d"	"Forced2Forced1Forced4Forced2Forced4Forced4Forced4Forced4Forced4Forced2Forced4Forced3Forced3Forced3Forced4Forced4DV"	1	11963	1	3130	1	2461	1	1813	1	2384	1	1436	1	843	1	794	1	1027	1	1399	1	1159	1	1543	1	1330	1	1368	1	1013	1	713	32	23	81	81	69	38	52	1	8352	1	25275	"5d84ec330a530a001a4e530d"	13	1	2	2	"english"	"english"	2	45	18	4	17	6	18	26	10	9	17	30	14	52	234		2020-03-20 10:58:08	T	F	14	14	0	0	0.9	7
143			"base"	"interview"	2020-03-20 10:53:44	0	8	"5df5143f58a5c738d0e197af"	"Forced2Forced2Forced4Forced3Forced4Forced2Forced1Forced3Forced4Forced4Forced4Forced4Forced4Forced3Forced4Forced4DV"	1	11358	1	5920	1	1792	1	2235	1	885	1	3171	1	1830	1	1729	1	805	1	629	1	2167	1	474	1	575	1	727	1	1090	1	1087	51	51	51	51	76	36	26	1	10466	1	13025	"5df5143f58a5c738d0e197af"	3	1	2	2	"Poland"	"Polish"	1	10	2	3	22	6	16	13	23	12	10	40	8	30	195		2020-03-20 10:57:00	T	F	14	14	0	0	1.31	57
144			"base"	"interview"	2020-03-20 10:53:46	0	5	"5d5fc0ad29b1d80001430de0"	"Forced1Forced2Forced2Forced1Forced2Forced4Forced1Forced3Forced1Forced1Forced1Forced1Forced3Forced3Forced1Forced1DV"	1	3709	1	3779	1	2476	1	6866	1	2056	1	9522	1	3138	1	4113	1	1548	1	122546	1	18931	1	52475	1	4102	1	29334	1	66158	1	605	71	39	57	63	87	16	24	1	4095	1	4542	"5d5fc0ad29b1d80001430de0"	5	1	2	3	"Greek"	"Greek"	1	19	18	283	11	41	10	20	17	5	6	17	5	17	162		2020-03-20 11:01:35	T	F	14	14	0	0	1.14	18
145			"base"	"interview"	2020-03-20 10:53:47	0	12	"5e4545c5a8f19a01c0fc53bd"	"Forced2Forced4Forced4Forced4Forced4Forced4Forced4Forced2Forced3Forced1Forced4Forced3Forced4Forced2Forced4Forced3DV"	1	4346	1	3668	1	4787	1	3029	1	6792	1	2940	1	4918	1	5701	1	4495	1	4296	1	2408	1	1503	1	1401	1	1787	1	2028	1	1304	41	26	71	71	21	31	31	2	6279	1	11251	"5e4545c5a8f19a01c0fc53bd"	13	1	2	3	"South African"	"English"	1	20	32	5	16	10	41	13	18	8	27	31	18	21	227		2020-03-20 10:58:07	T	F	14	14	0	0	0.84	5
146			"base"	"interview"	2020-03-20 10:53:47	1	12	"5e506d7a50ee400cc2f73edd"	"Forced2Forced4Forced4Forced4Forced2Forced2Forced4Forced4Forced4Forced4Forced3Forced1Forced3Forced4Forced4Forced3DV"	1	4588	1	12382	1	11678																																						"5e506d7a50ee400cc2f73edd"							1	34	17		17		28								96		2020-03-20 10:55:23	F	F	6	6	0	0	0.76	3
147			"base"	"interview"	2020-03-20 10:53:50	0	20	"5d729e6fc6575b0001deb0ed"	"Forced2Forced4Forced2Forced4Forced3Forced4Forced4Forced1Forced3Forced4Forced4Forced3Forced4Forced2Forced4Forced4DV"	1	3963	1	2122	1	2006	1	1827	1	3591	1	1723	1	1064	1	2696	1	1429	1	1112	1	1852	1	1085	1	815	1	1274	1	1008	1	880	-9	101	-9	101	51	51	79	2	9058	2	8976	"5d729e6fc6575b0001deb0ed"	11	1	2	3	"Portuguese"	"Portuguese"	1	20	22	4	10	7	17	9	15	10	13	24	11	22	184		2020-03-20 10:56:54	T	F	14	14	6	6	1.08	9
148			"base"	"interview"	2020-03-20 10:53:54	0	29	"5e40c02d884b013062a84286"	"Forced1Forced3Forced1Forced1Forced3Forced2Forced1Forced1Forced4Forced2Forced1Forced3Forced1Forced2Forced1Forced1DV"	1	3299	1	4235	1	3061	1	2084	1	2233	1	2499	1	1408	1	1388	1	1694	1	1348	1	1298	1	1178	1	1021	1	1365	1	1351	1	1243	77	77	50	43	76	76	37	1	13696	1	9196	"5e40c02d884b013062a84286"	11	1	2	6	"British"	"English"	1	12	16	23	7	9	2	10	11	15	14	22	9	13	163		2020-03-20 10:56:37	T	F	14	14	0	0	1.33	25
149			"base"	"interview"	2020-03-20 10:53:55	3	1	"5e5912f6ff7f7b121cf4e6b1"	"Forced3Forced1Forced1Forced2Forced1Forced1Forced3Forced2Forced4Forced1Forced1Forced3Forced1Forced1Forced2Forced1DV"	1	5721	1	5471	1	5983	1	4106	1	3094	1	11251	1	2962	1	2763	1	3636	1	1571	1	1542	1	1422	1	2292	1	1161	1	1627	1	717	74	78	52	54	64	81	31	2	17573	1	17637	"5e5912f6ff7f7b121cf4e6b1"	8	1	2	4	"Poland"	"Polish"	2	92	51	39	10	11	4	19	34	19	27	32	15	26	315		2020-03-20 11:00:14	T	F	14	14	0	0	0.67	4
150			"base"	"interview"	2020-03-20 10:53:55	0	9	"5e42c5d821267703410ebfb4"	"Forced3Forced1Forced1Forced1Forced1Forced2Forced1Forced1Forced1Forced4Forced3Forced2Forced1Forced1Forced3Forced2DV"	1	4285	1	3145	1	5167	1	13258	1	676	1	838	1	1140	1	710	1	538	1	5102	1	867	1	942	1	17630	1	3561	1	12515	1	5241	66	52	78	75	61	38	71	1	7128	2	16368	"5e42c5d821267703410ebfb4"	7	1	2	5	"Portuguese"	"Portuguese"	1	23	23	53	8	20	5	17	18	8	23	32	9	103	215		2020-03-20 10:59:37	T	F	14	14	0	0	0.82	5
